0,68518819,4,125,2,1
0,70177030,5,150,2,3
0,69518256,3,76,1,3
0,69377992,4,120,2,4
0,67706335,5,245,2,T
0,70147844,3,100,1,2
0,69483980,4,121,2,4
0,68085925,3,87,2,2
0,68019417,5,145,2,1
0,70265150,3,67,1,1
0,69580780,5,180,2,1
0,66537679,4,137,2,4
0,62947138,5,145,1,1
0,64878866,2,60,1,R
0,67495739,5,400,3,3
0,69603432,5,250,3,3
0,70265152,3,63,2,A
0,60256704,5,260,3,1
0,69573370,5,122,2,1
0,63016632,3,55,1,T
0,68011717,3,75,1,1
0,68339083,3,105,2,2
0,67499925,5,209,2,4
0,68503785,3,98,2,T
0,70288304,5,321,3,1
0,69708464,3,80,1,2
0,69311578,5,210,2,A
0,69727546,2,60,1,T
0,53326631,4,130,2,2
0,70334562,3,90,2,1
0,69310338,2,68,1,3
0,68642641,3,110,2,2
0,69003819,5,148,2,R
0,60763796,4,96,1,4
0,69745920,2,58,1,1
0,70084602,3,89,2,3
0,70100018,4,89,2,5
0,70085950,3,72,2,4
0,70086882,5,86,2,4
0,70085240,3,60,1,3
0,70085670,2,46,1,4
0,70221108,5,245,3,A
0,66714575,4,128,2,3
0,66918511,5,180,2,1
0,69541446,3,124,2,R
0,69845848,5,260,3,3
0,69552704,5,130,2,3
0,69240868,5,210,3,6
0,67325263,5,540,3,R
0,52524149,4,280,3,4
0,68009635,2,85,1,3
0,66028417,5,168,2,4
0,68445143,3,110,2,1
0,67995033,4,150,2,1
0,70178590,5,150,2,4
0,70084040,2,52,1,1
0,69907978,5,182,3,1
0,69350052,5,180,2,T
0,69899692,5,220,3,5
0,67871043,5,160,3,4
0,60417342,2,68,1,A
0,69450622,5,250,2,4
0,68630153,5,160,1,1
0,69728938,4,100,3,3
0,69582328,4,120,3,4
0,69076862,4,125,2,1
0,70180026,5,175,3,3
0,69727028,3,126,1,6
0,70304040,4,243,3,2
0,69848076,5,135,1,T
0,56113512,5,270,3,2
0,68208053,3,85,1,5
0,69437566,5,362,3,3
0,65771651,1,125,1,T
0,64397638,3,65,2,A
0,69726630,4,120,3,T
0,69732619,5,314,3,6
0,67403215,4,92,2,2
0,63029334,5,140,2,1
0,60000736,5,165,3,3
0,68210745,2,75,1,8
0,70266422,4,130,2,1
0,68310553,2,93,1,3
0,67720187,2,82,1,4
0,60692312,5,370,3,3
0,69905462,2,70,1,3
0,69452346,5,150,2,1
0,65519432,3,98,1,T
0,64612862,2,70,1,5
0,70011454,5,110,2,4
0,69601862,5,150,2,R
0,69536580,4,120,2,1
0,69298632,2,49,1,7
0,68369939,2,79,1,3
0,68823801,4,166,2,R
0,69259598,5,170,1,1
0,70256058,5,168,3,4
0,70347982,2,60,2,4
0,70468188,3,80,1,1
0,66255797,3,75,1,2
0,69804070,3,131,2,5
0,70180130,4,163,2,2
0,69390970,4,167,2,A
0,63640846,4,185,2,A
0,63364624,3,122,2,1
0,64401856,5,140,2,3
0,69960024,5,147,2,R
0,69684824,3,110,2,2
0,65795373,5,140,2,2
0,67713597,5,160,2,2
0,64259182,5,220,2,5
0,69728704,4,100,3,3
0,70195166,5,195,3,3
0,69377430,2,67,1,1
0,69748344,2,73,1,1
0,65727903,3,85,1,T
0,69348594,5,179,2,1
0,70337412,5,145,2,A
0,70100172,4,109,2,1
0,70234444,3,72,1,4
0,70106614,5,217,3,2
0,69170452,4,100,1,A
0,67929377,3,115,2,4
0,70151344,5,200,2,2
0,69689318,5,133,2,1
0,70154632,5,250,3,T
0,67242345,3,119,2,1
0,67011671,5,208,3,3
0,68603795,4,173,3,4
0,68266499,3,95,2,1
0,66758157,5,218,3,4
0,69629466,5,156,2,1
0,67586735,3,87,2,T
0,65387600,3,115,1,2
0,69581468,5,160,3,1
0,70376062,2,31,1,T
0,65131724,3,110,2,A
0,68295663,2,60,1,3
0,68538857,2,63,1,2
0,68522291,5,260,3,R
0,69844638,1,35,1,T
0,70100304,5,87,2,5
0,69004769,1,40,1,2
0,69747204,3,90,1,R
0,69808874,3,100,2,R
0,69992544,3,85,1,1
0,69051048,3,77,2,1
0,69005697,3,80,1,2
0,67991611,3,80,1,2
0,70177542,2,55,1,5
0,69003805,3,110,1,S
0,68261287,2,90,1,R
0,69992532,3,80,1,1
0,53973750,3,61,1,1
0,70082804,2,60,1,3
0,68501785,4,90,2,R
0,67546525,3,100,1,2
0,62332522,2,54,1,5
0,70099566,3,74,2,5
0,62331304,2,52,1,1
0,68404053,5,210,2,3
0,69227648,5,166,1,1
0,70156734,3,110,2,T
0,68904619,4,80,1,3
0,68472613,4,160,3,5
0,61193160,5,180,3,A
0,70160328,2,60,1,3
0,68907547,5,750,3,1
0,61619394,5,152,3,2
0,68059429,2,70,1,3
0,69920696,3,104,2,2
0,68969575,3,49,1,2
0,68838381,4,150,3,1
0,68869115,5,162,2,A
0,64879722,3,100,1,3
0,70457896,4,116,1,6
0,67583283,5,160,2,T
0,69847938,2,35,1,T
0,69236098,5,132,2,4
0,60155874,5,111,2,1
0,68870653,5,239,3,T
0,69258272,3,70,1,1
0,68904045,5,76,1,2
0,68084865,3,150,2,2
0,67882355,5,270,3,2
0,64898128,5,297,2,4
0,69531652,5,225,3,5
0,67280697,5,186,3,4
0,70162408,5,140,2,A
0,67732051,5,250,3,3
0,69552390,3,90,2,3
0,70337548,5,275,3,A
0,67624753,5,378,3,4
0,67742041,5,241,3,3
0,67741547,5,290,3,2
0,66860251,5,223,3,1
0,68796321,2,55,1,R
0,69573332,2,57,1,4
0,69052224,2,65,2,T
0,69552724,5,225,3,2
0,68084783,5,150,2,2
0,67786435,5,150,2,3
0,65591727,5,281,3,4
0,67947449,5,165,3,4
0,68890347,5,190,3,A
0,69199084,3,170,2,3
0,61952130,5,141,2,3
0,67620057,4,110,2,R
0,64015576,3,65,1,1
0,67966585,2,84,1,T
0,69544664,3,127,1,1
0,64858062,3,80,2,1
0,70218612,2,58,1,T
0,66499727,4,90,1,R
0,69554524,1,30,1,2
0,67081707,3,115,1,1
0,69037214,2,60,1,4
0,69887316,2,70,1,R
0,69830166,4,110,2,1
0,69960130,3,104,1,3
0,69884318,3,80,1,2
0,70120134,3,75,1,1
0,68423027,4,103,2,5
0,64937656,3,65,1,A
0,69111388,4,145,3,2
0,69400298,2,70,1,8
0,67861541,3,107,2,3
0,68447589,2,69,1,3
0,67834111,2,54,1,T
0,58691928,4,95,2,A
0,67799021,4,100,2,A
0,50836255,5,282,3,2
0,68934535,5,220,3,2
0,67609221,4,120,2,7
0,69127048,3,70,2,6
0,66685075,4,120,1,R
0,70248838,3,123,2,1
0,70192900,3,79,2,3
0,68647463,5,165,2,9
0,67663167,3,116,2,2
0,69849334,4,100,1,3
0,70315686,1,59,1,2
0,69399284,1,33,1,2
0,70460332,4,101,2,5
0,70176204,3,80,1,4
0,68044545,2,66,1,S
0,62851564,4,163,2,5
0,66599217,3,85,2,5
0,62451040,4,116,2,T
0,68366579,4,130,2,3
0,67135895,3,117,1,2
0,63740244,4,140,1,2
0,67976145,4,125,2,2
0,65957021,5,144,2,2
0,67235333,4,137,2,3
0,69923846,5,198,3,T
0,67991637,5,303,3,3
0,70390736,5,145,2,2
0,69434786,5,200,3,4
0,69819708,3,80,2,4
0,70038058,5,150,2,2
0,68642507,3,109,1,T
0,63582002,3,88,1,1
0,69261522,5,217,3,4
0,70390242,2,49,1,A
0,69006321,2,50,1,5
0,69182178,2,50,1,1
0,70454214,4,120,2,A
0,70373906,3,73,1,A
0,69346960,2,63,1,T
0,70253554,3,93,2,A
0,70457680,2,65,1,2
0,66878931,5,250,3,3
0,68912987,4,135,2,2
0,69130728,2,65,1,1
0,70174964,3,134,2,1
0,69439028,4,130,2,A
0,69586190,5,130,2,2
0,68704663,5,160,2,1
0,63320476,5,120,2,2
0,70180476,5,327,3,4
0,70355180,4,110,2,6
0,69558610,5,250,3,2
0,66899939,3,90,2,1
0,70435514,5,227,3,3
0,69875412,2,56,1,1
0,55732080,2,98,2,T
0,60154116,1,38,1,1
0,65771617,2,53,1,1
0,65771177,2,71,1,1
0,69037836,3,80,1,3
0,65769327,3,69,1,1
0,65782389,1,37,1,1
0,65724847,3,79,2,1
0,65769171,2,42,1,1
0,67540623,2,74,1,4
0,65717365,3,80,2,2
0,69812938,2,65,1,4
0,69888012,3,80,2,1
0,65768315,1,37,1,1
0,69345952,3,100,2,R
0,70390888,5,157,3,3
0,69557338,5,170,2,3
0,66790565,4,90,2,T
0,70142776,2,50,1,A
0,65721325,2,35,1,1
0,70396410,4,116,2,R
0,69731734,3,88,1,4
0,69942928,5,200,3,1
0,68890243,3,70,1,A
0,61166380,2,54,1,1
0,65716307,2,60,1,1
0,69879138,5,300,3,3
0,62060062,2,39,1,1
0,64901008,5,247,2,T
0,70269502,5,300,3,5
0,66924139,5,150,3,3
0,70394800,4,108,2,3
0,62060458,3,67,2,1
0,69420788,5,220,3,4
0,68322517,3,127,2,1
0,69059666,3,105,1,A
0,67460737,5,194,3,4
0,69731378,2,70,1,4
0,70097576,3,110,1,3
0,68078821,1,39,1,5
0,69199194,5,127,2,1
0,68898709,3,130,2,T
0,68300439,3,140,2,1
0,70338870,3,87,1,A
0,68954265,5,200,3,2
0,69129534,5,200,3,4
0,69142836,5,167,2,3
0,69731094,2,50,1,T
0,68663983,2,70,1,A
0,65569288,3,75,2,1
0,66261995,3,100,2,1
0,69888010,3,80,2,1
0,65418334,2,50,1,T
0,65723951,2,45,1,1
0,69417586,5,171,2,3
0,65418244,2,45,1,T
0,61870518,3,92,1,2
0,66435871,4,155,2,1
0,69888008,4,115,2,2
0,70381596,2,50,1,T
0,66781583,3,95,1,1
0,68683969,3,80,1,4
0,69229532,2,60,1,R
0,68078363,5,100,2,5
0,70055796,3,100,2,A
0,68095449,4,115,2,6
0,68332183,5,165,3,1
0,69349912,5,120,2,T
0,70151840,5,146,3,1
0,70140452,5,287,3,3
0,68532889,2,60,1,T
0,66685197,3,89,1,3
0,65017942,3,93,1,2
0,62108706,3,81,1,3
0,65838643,4,140,2,3
0,63824068,4,120,1,2
0,66116205,4,116,1,1
0,68362045,5,200,3,A
0,66115947,3,90,1,2
0,68900473,2,45,1,2
0,68225325,3,100,1,A
0,48025437,4,118,2,A
0,68224137,4,90,3,1
0,48024759,4,113,2,1
0,66756859,4,136,1,1
0,69819638,4,150,2,T
0,68331609,5,170,2,2
0,70078066,3,90,1,R
0,67148229,2,63,1,2
0,68682023,3,97,2,A
0,68314223,4,108,1,5
0,69901426,3,95,2,2
0,68682987,5,145,2,1
0,68275441,3,106,2,T
0,68228901,5,216,3,A
0,66667307,4,150,2,R
0,69940384,5,130,3,A
0,69659850,5,250,3,A
0,70035012,5,200,2,3
0,67600875,5,543,3,1
0,67542171,5,150,1,1
0,70214816,4,155,2,4
0,70051360,2,65,1,4
0,67550329,4,130,1,4
0,60209360,4,140,2,2
0,65418294,3,65,1,1
0,70323238,5,197,2,4
0,63971476,2,58,1,2
0,70142792,2,55,1,T
0,51412791,4,187,2,3
0,67718865,3,80,1,2
0,68907053,2,70,1,1
0,67876123,3,131,3,3
0,69654740,2,60,1,3
0,69436716,3,119,1,2
0,67215047,5,190,3,2
0,67182881,3,72,2,T
0,67181087,3,100,2,1
0,61163630,3,69,1,3
0,70393380,2,75,1,T
0,70339246,3,90,2,2
0,70337506,5,200,2,1
0,55857270,3,83,2,T
0,55856888,2,54,1,2
0,55224536,2,54,1,1
0,70254682,5,260,3,5
0,67873069,3,90,1,2
0,70205650,5,470,3,3
0,69232834,5,160,2,1
0,69642214,2,75,1,3
0,70395564,5,245,3,T
0,67947299,3,60,1,S
0,66116909,5,277,3,A
0,67903483,3,106,1,4
0,69568026,2,70,1,T
0,70042310,3,120,1,2
0,68007629,2,70,1,R
0,67541237,4,95,2,T
0,69732251,3,113,1,2
0,69493082,3,108,1,1
0,70298450,3,75,1,T
0,70074850,3,100,1,1
0,70037726,4,150,2,1
0,69332294,3,75,2,4
0,69129912,3,130,2,5
0,70304282,2,68,1,6
0,68983913,4,100,2,4
0,67521099,3,84,2,1
0,68396685,2,54,1,2
0,69432842,2,55,2,A
0,68865191,5,304,3,2
0,69921756,4,108,2,5
0,69709618,4,119,1,R
0,67457633,5,390,3,R
0,70438304,2,70,1,3
0,64681656,5,261,3,2
0,69275554,5,200,3,1
0,69317268,5,167,2,4
0,67736913,3,140,2,T
0,70250836,3,80,1,1
0,60587932,5,191,3,1
0,68913107,3,103,1,2
0,69849550,4,200,3,4
0,70147502,3,85,1,2
0,65418288,2,45,1,T
0,60717762,5,290,3,A
0,69546786,2,80,1,1
0,43540483,3,93,1,3
0,68490873,5,360,3,2
0,68331115,3,95,1,3
0,69629352,4,128,1,5
0,69219650,4,135,2,T
0,55224930,1,43,1,2
0,69552054,4,280,3,A
0,66116897,2,70,1,1
0,70478478,3,80,1,R
0,65199048,3,130,2,6
0,69925016,2,55,1,2
0,69925020,3,100,2,A
0,67638441,5,250,3,1
0,69925022,3,90,2,1
0,70126538,5,200,2,3
0,67031165,4,100,2,R
0,70479928,3,100,2,3
0,69690054,5,150,2,A
0,69012097,3,100,2,1
0,66479733,3,141,3,R
0,69053356,4,130,2,3
0,54476038,3,70,1,T
0,70459046,3,85,1,3
0,69795768,5,195,3,4
0,69869974,3,102,1,4
0,70055990,2,52,1,R
0,66304475,4,121,2,3
0,69918780,2,70,1,5
0,67440479,4,120,2,6
0,63394756,3,109,1,R
0,66218527,2,53,1,4
0,69924978,1,40,1,T
0,70477582,3,65,1,R
0,68976725,3,110,1,4
0,63458382,4,99,2,1
0,69925014,1,40,1,1
0,69721844,4,229,2,4
0,68303737,5,168,2,3
0,65819849,2,60,1,T
0,67543041,5,240,2,1
0,70339136,5,120,2,4
0,70437660,5,210,3,1
0,63480650,2,56,1,T
0,69076134,4,95,1,1
0,68632451,5,592,3,4
0,69081644,3,100,2,3
0,66221969,4,154,2,1
0,69923754,3,101,1,1
0,63409798,5,155,3,1
0,67916729,3,60,1,3
0,70223084,4,130,1,R
0,65824709,3,60,1,A
0,70258024,3,58,1,3
0,70211454,3,80,1,3
0,64147108,3,90,1,T
0,47934977,3,76,2,1
0,52173087,3,84,2,1
0,70054820,1,30,1,1
0,65002148,2,45,1,1
0,65070210,3,80,2,R
0,67177955,2,70,1,T
0,62195690,3,125,2,3
0,62609182,5,160,3,A
0,68187985,3,54,1,1
0,66485063,4,104,2,1
0,66462917,3,79,1,S
0,65944245,4,153,2,1
0,67833039,2,66,1,4
0,70129056,2,60,1,2
0,69407718,2,64,1,2
0,69621554,5,182,2,2
0,69079126,4,115,1,1
0,69997062,3,102,2,2
0,70117146,4,120,2,5
0,62281950,3,101,2,R
0,70144628,5,160,3,3
0,70389368,4,124,2,1
0,69943976,2,52,1,T
0,70019636,5,184,3,A
0,70019426,5,250,2,T
0,70019836,4,118,2,2
0,66180285,4,142,2,T
0,70118068,4,127,2,5
0,67460523,3,85,2,S
0,70316756,4,148,2,T
0,68586251,3,75,1,1
0,69984048,4,110,2,2
0,62799202,2,66,1,1
0,69531104,4,145,2,7
0,66461553,3,98,2,4
0,51454115,4,102,2,1
0,67419129,3,90,1,1
0,69643422,4,115,2,9
0,70192886,4,120,2,1
0,69172168,3,107,1,T
0,70346524,3,88,2,8
0,69906140,5,140,2,2
0,69764782,3,85,1,2
0,69130208,3,92,2,T
0,58992590,3,104,2,3
0,70048436,3,79,2,A
0,70133104,5,173,3,1
0,70314224,3,76,1,A
0,66374315,5,140,2,2
0,69155190,5,180,3,2
0,70412616,3,85,1,T
0,66365269,5,145,2,2
0,63910722,2,70,1,A
0,70151610,3,85,1,1
0,68283227,2,50,1,T
0,68865045,5,215,3,2
0,69480484,5,190,2,5
0,69204176,5,120,2,3
0,69477618,3,90,1,3
0,69869312,2,56,1,7
0,68364085,3,96,1,2
0,69229476,4,225,3,A
0,69805038,2,90,1,4
0,62448556,3,73,1,5
0,70222510,2,53,1,3
0,68862231,2,65,1,1
0,64820574,2,60,1,1
0,55149054,2,60,1,2
0,68303571,3,167,2,T
0,69060468,2,68,1,R
0,67756015,3,45,1,3
0,70369198,5,200,2,2
0,67856225,3,80,2,4
0,69137312,4,115,2,2
0,67461131,5,140,2,1
0,70212000,5,250,3,T
0,70063314,5,200,2,5
0,70193008,4,125,2,3
0,70367174,4,155,2,2
0,69136450,4,140,2,1
0,70042446,4,144,1,T
0,68080749,4,120,1,T
0,69311558,3,95,2,1
0,69484760,3,110,2,3
0,70427962,2,60,1,T
0,65021098,5,206,3,4
0,68947639,5,254,3,6
0,68176391,5,160,2,T
0,70247850,2,55,1,2
0,68865873,4,172,3,2
0,69921854,4,70,1,3
0,67116779,5,137,3,1
0,70079962,1,55,1,4
0,70323704,5,340,3,A
0,68340811,2,58,1,1
0,63811452,3,75,1,1
0,69034701,4,99,1,1
0,68584369,2,60,1,1
0,63463662,1,25,1,R
0,68809295,4,102,2,3
0,70015592,3,85,1,2
0,69536384,4,110,1,4
0,70300380,5,199,2,4
0,70468122,5,229,3,A
0,69921560,4,115,2,2
0,67336189,5,155,3,1
0,64465454,3,70,1,4
0,70337466,5,288,3,2
0,70038990,4,120,2,3
0,70279540,2,70,1,1
0,65245622,2,70,1,2
0,65204232,5,120,2,2
0,65248040,3,95,1,2
0,68038881,1,45,1,T
0,66811873,5,220,3,2
0,66586351,4,100,1,A
0,70119228,3,85,2,T
0,69944002,4,145,2,1
0,70204834,1,49,1,2
0,70370090,5,164,2,2
0,70257564,5,249,3,A
0,67601309,2,90,1,2
0,66557629,3,75,1,T
0,68884277,5,180,2,A
0,69085764,5,100,2,T
0,69117484,2,40,1,1
0,56045700,3,81,1,1
0,67696431,2,65,1,A
0,67811917,4,99,2,5
0,70026318,3,77,2,2
0,66779101,2,50,1,T
0,70339202,5,430,3,T
0,61518720,5,170,2,5
0,69134264,2,61,1,3
0,63844264,3,90,2,5
0,68018323,5,135,2,3
0,68925671,4,115,2,2
0,61783162,1,60,1,11
0,61782620,2,88,1,11
0,61834262,3,191,2,11
0,61782850,3,130,2,6
0,69663366,3,90,2,2
0,69782970,3,82,1,5
0,69733324,5,160,3,5
0,69784690,4,110,2,4
0,67882375,2,73,1,A
0,69871342,5,154,3,2
0,70058722,2,50,1,T
0,70083814,5,180,2,4
0,67464139,5,290,3,A
0,70215154,3,90,2,T
0,67529519,4,112,1,5
0,65993953,5,130,1,1
0,67652479,4,151,1,5
0,70467790,5,120,1,A
0,70064026,4,140,3,2
0,53757528,2,60,1,1
0,69994570,3,88,2,4
0,69179182,2,45,1,T
0,69870118,4,147,2,3
0,61781720,1,60,1,11
0,69302088,5,190,3,2
0,68601057,2,45,1,1
0,70468880,4,130,2,A
0,41711981,5,200,2,R
0,69601684,5,145,2,A
0,70154340,4,120,2,4
0,69402342,4,100,1,3
0,70275200,2,67,1,6
0,41410799,2,50,1,1
0,64085624,5,110,1,2
0,69660622,3,70,1,6
0,69354664,3,100,1,R
0,63902720,5,140,2,T
0,65409816,4,111,1,3
0,69786278,3,95,1,A
0,70298754,3,120,1,4
0,70174476,3,78,1,4
0,62416442,4,204,1,5
0,67490725,5,135,2,4
0,68952507,5,190,2,4
0,69002913,5,155,2,2
0,67987661,5,127,2,2
0,54845610,2,75,1,6
0,69147794,5,389,3,A
0,67584317,4,100,2,4
0,48411141,4,170,2,3
0,67016059,5,200,2,A
0,63159690,5,220,3,2
0,68634533,4,160,2,2
0,68543761,3,79,1,4
0,67254849,3,80,2,T
0,65117138,3,90,2,4
0,65136906,5,270,3,4
0,70104456,3,60,1,T
0,70180180,3,87,1,1
0,66462199,3,75,1,1
0,68385245,2,80,1,T
0,68583527,2,67,1,1
0,69750168,3,138,2,R
0,67755613,3,115,2,1
0,52128725,2,42,2,1
0,69366902,4,135,2,A
0,60904158,4,140,2,2
0,69570570,3,71,1,T
0,65004526,5,104,1,A
0,66900673,3,70,2,3
0,70371578,2,62,1,3
0,60487112,4,90,2,T
0,67435127,3,75,1,1
0,69327366,4,140,2,2
0,70200164,4,124,2,6
0,70211900,2,45,1,A
0,68903533,2,53,1,T
0,70019976,4,136,2,1
0,70213690,4,134,2,4
0,66386793,2,58,1,R
0,68449229,2,76,1,2
0,69204524,5,140,2,1
0,62893360,4,116,2,T
0,66789775,5,200,3,2
0,68556909,3,121,1,4
0,69689424,3,90,2,3
0,69568048,2,60,1,1
0,69350740,4,105,1,1
0,69569206,4,175,3,1
0,60958444,2,60,1,1
0,69910140,5,170,2,2
0,68274761,5,1800,2,S
0,67659277,5,150,2,1
0,70176174,3,88,1,1
0,70195070,4,126,1,3
0,69450670,4,120,2,6
0,69627794,2,80,1,1
0,70100676,5,216,3,5
0,61530246,5,160,3,2
0,59392938,5,200,2,T
0,60684816,3,90,2,1
0,70369510,3,74,1,T
0,69272890,2,40,1,T
0,69903140,5,160,2,5
0,69943408,4,93,1,S
0,69032803,2,72,1,T
0,67042539,3,80,2,T
0,69003581,2,72,1,6
0,69037468,3,80,1,1
0,69941760,4,160,3,A
0,69667844,4,119,2,3
0,60679448,2,60,1,R
0,69605928,5,160,3,3
0,70456118,3,150,2,5
0,70243848,3,118,2,T
0,68379835,5,210,3,1
0,69783036,4,120,3,A
0,69700368,2,65,1,2
0,70195552,2,56,1,1
0,70195374,4,160,3,A
0,70031232,4,140,2,1
0,69661792,5,225,3,1
0,69248772,3,140,2,R
0,70324994,3,85,1,6
0,69754554,3,100,2,4
0,67196033,3,90,1,4
0,68921707,3,115,1,4
0,57835660,3,70,1,1
0,69006171,3,88,1,2
0,70340368,4,85,2,T
0,70391460,4,105,1,4
0,68505329,3,100,2,8
0,69622294,5,271,2,2
0,69606430,4,110,1,1
0,67359243,2,70,1,A
0,69875950,3,94,2,T
0,67526911,3,72,2,T
0,69399666,3,73,1,2
0,67713169,5,240,2,2
0,65935255,5,160,2,4
0,69888666,3,75,2,A
0,69726992,3,93,1,3
0,68545457,1,30,1,6
0,69664542,3,96,2,2
0,68053045,3,65,1,1
0,57033066,3,70,1,2
0,50678671,3,65,1,1
0,61579694,4,110,3,T
0,70247950,2,55,1,1
0,67091621,2,55,1,3
0,58550414,1,43,1,2
0,69975496,4,140,3,4
0,70140226,3,80,1,5
0,67691231,5,170,3,2
0,68951501,4,135,1,A
0,69629238,5,180,2,3
0,70375310,2,51,1,4
0,68628679,3,96,2,1
0,70140018,2,60,1,2
0,64897620,5,155,3,4
0,70183378,3,110,1,2
0,68911301,2,84,1,A
0,66925385,2,65,1,2
0,69928046,5,151,2,4
0,69829978,3,80,1,2
0,70176042,2,64,1,A
0,68628547,3,124,2,1
0,66538289,3,140,2,3
0,55584656,4,140,2,2
0,66342445,3,76,1,3
0,67032625,3,120,1,5
0,67034491,3,120,2,3
0,69886936,3,126,1,A
0,69453806,1,35,1,2
0,64168742,2,65,1,T
0,62754938,5,270,3,R
0,65370036,3,80,1,2
0,70341106,5,232,3,1
0,69879154,5,200,2,4
0,69869184,3,90,1,2
0,70363794,3,120,2,3
0,69654690,5,403,3,3
0,69417356,5,159,2,T
0,69783226,5,228,3,2
0,68474593,1,50,1,1
0,70398778,3,90,1,A
0,70467250,5,260,2,4
0,70084344,3,87,1,2
0,70194318,4,116,2,T
0,69786986,5,135,2,A
0,67016079,2,78,1,2
0,68865211,4,155,3,6
0,69776208,3,73,2,T
0,70400140,4,120,2,1
0,69174434,5,160,2,2
0,70042428,5,155,2,3
0,69282260,4,100,1,1
0,58249082,3,72,2,1
0,65199140,2,93,1,11
0,69722266,3,75,1,1
0,69377764,3,85,1,7
0,67968467,3,80,1,2
0,65594213,5,130,2,2
0,69943246,5,150,2,1
0,52973657,3,87,1,3
0,69574764,5,177,2,2
0,69681612,3,80,1,1
0,70100992,3,84,2,T
0,52815206,5,210,2,5
0,69219928,2,47,1,T
0,70253962,4,84,1,1
0,69219850,2,47,1,T
0,69774214,3,103,1,T
0,69975058,4,90,2,1
0,69221360,3,87,1,R
0,70044178,2,35,1,1
0,69452654,3,70,1,1
0,70345554,5,160,2,R
0,66708353,4,115,2,R
0,70119580,3,100,2,T
0,70325348,3,85,1,4
0,68101427,5,70,1,A
0,69152802,3,92,1,1
0,66832511,3,50,1,R
0,66466681,3,88,1,2
0,69712354,4,92,1,1
0,70099604,5,172,3,2
0,69156118,5,271,2,R
0,68684837,3,80,1,1
0,68044187,4,120,2,2
0,68905359,5,163,2,4
0,70224154,5,155,2,5
0,65182140,4,220,2,A
0,70392284,2,65,1,1
0,70175302,4,100,2,R
0,63278316,4,95,2,1
0,67171097,3,100,1,1
0,69255062,3,82,1,T
0,70159820,2,70,1,3
0,70435418,3,100,1,4
0,68321317,5,135,1,A
0,66761485,2,53,1,1
